13|3308|C|85759|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||17,350000|4,166700|2498,40|600,00|1898,400000|0,00|600,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|600,00|0,00|0,00|600,00|0,00|N|03,07,10,14,17,21,24,28, 31/05/2012|6949|||||
13|3309|C|92496|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||17,350000|4,166700|2498,40|600,00|1898,400000|0,00|600,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|600,00|0,00|0,00|600,00|0,00|N|03,07,10,14,17,21,24,28,31/05/2012|6949|||||
13|3310|C|81149|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||31,230000|3,125000|4497,12|450,00|4047,120000|0,00|450,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|450,00|0,00|0,00|450,00|0,00|N|03, 06, 10, 13, 17, 20, 24, 27, 31/05/2012|6949|||||
13|3311|C|93559|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||27,760000|2,777800|3997,44|400,00|3597,440000|0,00|400,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|400,00|0,00|0,00|400,00|0,00|N|07,10,14,17,21,24,28,31/05/2012|6949|||||
13|3312|C|93568|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||13,880000|3,819400|1998,72|550,00|1448,720000|0,00|550,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|550,00|0,00|0,00|550,00|0,00|N|07,10,14,17,21,24,28,31/05/2012|6949|||||
13|3313|C|93530|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||27,760000|2,777800|3997,44|400,00|3597,440000|0,00|400,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|400,00|0,00|0,00|400,00|0,00|N|07,10,14,17,21,24,28,31/05/2012|6949|||||
13|3314|C|80969|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||27,760000|2,083300|3997,44|300,00|3697,440000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|06,10,13,17,20,24,27,31/05/2012|6949|||||
13|3315|C|93614|1|9999|PUBLICACAO DE ANUNCIOS||99|144,000||27,760000|3,472200|3997,44|500,00|3497,440000|0,00|500,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|500,00|0,00|0,00|500,00|0,00|N|07, 10, 14, 17, 21, 24, 28, 31/05/2012|6949|||||
13|3316|C|499|1|9999|PUBLICACAO DE ANUNCIOS||99|280,000||8,571400|8,571400|2400,00|2400,00|0,000000|0,00|2400,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2400,00|0,00|0,00|2400,00|0,00|N|07, 10, 14, 17, 21, 24, 28, 31/05/2012 - P.I 2185|6949|||||
13|3317|C|93308|1|9999|PUBLICACAO DE ANUNCIOS||99|30,000||348,400000|11,666700|10452,00|350,00|10102,000000|0,00|350,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|350,00|0,00|0,00|350,00|0,00|N|07,10,14,17,21,24,28,31/05/2012|6949|||||
