08|000952|1|001618|1|000015|ASSINATURA COD 85570|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 85570||5101|||||
08|000953|1|001619|1|000015|ASSINATURA COD 5931|49021000|15|1,000||318,000000|318,000000|318,00|318,00|0,000000|0,00|318,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|318,00|0,00|0,00|318,00|0,00|N|ASSINATURA COD 5931||5101|||||
08|000954|1|000293|1|000015|ASSINATURA COD 82107|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 82107||5101|||||
08|000955|1|001633|1|000015|ASSINATURA COD 85570|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 85570||5101|||||
08|000956|1|001619|1|000015|ASSINATURA COD 5931|49021000|15|1,000||318,000000|318,000000|318,00|318,00|0,000000|0,00|318,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|318,00|0,00|0,00|318,00|0,00|N|ASSINATURA COD 5931||5101|||||
08|000957|1|001690|1|000015|ASSINATURA COD 53287|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 53287||5101|||||
08|000958|1|000042|1|000015|ASSINATURA COD 2927|49021000|15|1,000||300,000000|300,000000|300,00|300,00|0,000000|0,00|300,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|300,00|0,00|0,00|300,00|0,00|N|ASSINATURA COD 2927||5101|||||
08|000959|1|000073|1|000015|ASSINATURA COD 5931|49021000|15|1,000||318,000000|318,000000|318,00|318,00|0,000000|0,00|318,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|318,00|0,00|0,00|318,00|0,00|N|ASSINATURA COD 5931||1201|||||
08|000960|1|001704|1|000044|ESCOVAS  (PARTES DE MAQUINA)|96035000|35|12,000||30,000000|30,000000|360,00|360,00|0,000000|0,00|360,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|360,00|0,00|0,00|360,00|0,00||ESCOVAS  (PARTES DE MAQUINA)||5901|||||
08|38060|C|100101|1|9999|PUBLICACAO DE ANUNCIOS||99|624,000||131,300000|72,115400|81931,20|45000,00|36931,200000|0,00|45000,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|45000,00|0,00|0,00|45000,00|0,00|N|PUBLICACAO DE ANUNCIOS|06/05/2012|5949|||||
08|38061|C|87111|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||6550,000000|2500,000000|6550,00|2500,00|4050,000000|0,00|2500,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2500,00|0,00|0,00|2500,00|0,00|N|PUBLICACAO DE ANUNCIOS|27/05/2012|5949|||||
08|38062|C|827|1|9999|PUBLICACAO DE ANUNCIOS||99|29,000||615,600000|152,199700|17852,40|4413,79|12335,160000|1103,45|4413,79|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|4413,79|0,00|0,00|4413,79|0,00|N|PUBLICACAO DE ANUNCIOS|06/05/12 P.I. 544.789|5949|||||
08|38063|C|92432|1|9999|PUBLICACAO DE ANUNCIOS||99|30,000||26,500000|20,140000|795,00|604,20|39,750000|151,05|604,20|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|604,20|0,00|0,00|604,20|0,00|N|PUBLICACAO DE ANUNCIOS|03/05/12|5949|||||
08|38064|C|62648|1|9999|PUBLICACAO DE ANUNCIOS||99|260,000||26,650000|3,935900|6929,00|1023,33|5649,840000|255,83|1023,33|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1023,33|0,00|0,00|1023,33|0,00|N|PUBLICACAO DE ANUNCIOS|04/05/12 P.I. 7073/2012|5949|||||
08|38065|C|8417|1|9999|PUBLICACAO DE ANUNCIOS||99|156,000||91,000000|58,240000|14196,00|9085,44|2839,200000|2271,36|9085,44|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|9085,44|0,00|0,00|9085,44|0,00|N|PUBLICACAO DE ANUNCIOS|06, 13/05/12 P.I. 52,12|5949|||||
08|38066|C|69666|1|9999|PUBLICACAO DE ANUNCIOS||99|20,000||276,000000|137,280000|5520,00|2745,60|2088,000000|686,40|2745,60|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2745,60|0,00|0,00|2745,60|0,00|N|PUBLICACAO DE ANUNCIOS|05/05/12 P.I. 113/12 JR|5949|||||
08|38067|C|829|1|9999|PUBLICACAO DE ANUNCIOS||99|32,000||178,000000|87,718400|5696,00|2806,99|2187,260000|701,75|2806,99|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2806,99|0,00|0,00|2806,99|0,00|N|PUBLICACAO DE ANUNCIOS|06/05/12 P.I. 2012.00408.00015.001|5949|||||
08|38068|C|829|1|9999|PUBLICACAO DE ANUNCIOS||99|32,000||414,000000|201,600000|13248,00|6451,20|5184,000000|1612,80|6451,20|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|6451,20|0,00|0,00|6451,20|0,00|N|PUBLICACAO DE ANUNCIOS|06/05/12 P.I. 2012.01499.00015.001|5949|||||
08|38069|C|99990|1|9999|PUBLICACAO DE ANUNCIOS||99|2,000||414,140000|231,840000|828,28|463,68|248,680000|115,92|463,68|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|463,68|0,00|0,00|463,68|0,00|N|PUBLICACAO DE ANUNCIOS|03/05/12 P.I. 2012 - 035|5949|||||
08|38070|C|99990|1|9999|PUBLICACAO DE ANUNCIOS||99|5,000||414,140000|231,840000|2070,70|1159,20|621,700000|289,80|1159,20|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|1159,20|0,00|0,00|1159,20|0,00|N|PUBLICACAO DE ANUNCIOS|03/05/12 P.I. 2012 - 032|5949|||||
08|38071|C|77079|1|9999|PUBLICACAO DE ANUNCIOS||99|156,000||98,800000|49,400000|15412,80|7706,40|7706,400000|0,00|7706,40|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|7706,40|0,00|0,00|7706,40|0,00|N|PUBLICACAO DE ANUNCIOS|02/05/12|5949|||||
08|38072|C|1555|1|9999|PUBLICACAO DE ANUNCIOS||99|128,000||76,000000|18,768000|9728,00|2402,30|6725,120000|600,58|2402,30|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|2402,30|0,00|0,00|2402,30|0,00|N|PUBLICACAO DE ANUNCIOS|02/05/12 P.I. 221.033|5949|||||
08|38073|C|99828|1|9999|PUBLICACAO DE ANUNCIOS||99|45,000||132,600000|72,929800|5967,00|3281,84|2685,160000|0,00|3281,84|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|3281,84|0,00|0,00|3281,84|0,00|N|PUBLICACAO DE ANUNCIOS|02, 03, 09, 10/05/12|5949|||||
08|38074|C|93677|1|9999|PUBLICACAO DE ANUNCIOS||99|48,000||26,500000|16,960000|1272,00|814,08|254,400000|203,52|814,08|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|814,08|0,00|0,00|814,08|0,00|N|PUBLICACAO DE ANUNCIOS|03/05/12 P.I. 0007|5949|||||
08|38075|C|95457|1|9999|PUBLICACAO DE ANUNCIOS||99|6,000||54,000000|43,200000|324,00|259,20|0,000000|64,80|259,20|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|259,20|0,00|0,00|259,20|0,00|N|PUBLICACAO DE ANUNCIOS|06, 10/05/12|5949|||||
08|38076|C|87349|1|9999|PUBLICACAO DE ANUNCIOS||99|4,000||26,000000|20,800000|104,00|83,20|0,000000|20,80|83,20|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|83,20|0,00|0,00|83,20|0,00|N|PUBLICACAO DE ANUNCIOS|06/05/12 P.I. 0205120020|5949|||||
08|38077|C|100095|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||716,670000|350,000000|716,67|350,00|366,670000|0,00|350,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|350,00|0,00|0,00|350,00|0,00|N|PUBLICACAO DE ANUNCIOS|27/05/12 PARCELA 1/3|5949|||||
08|38078|C|100095|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||716,670000|350,000000|716,67|350,00|366,670000|0,00|350,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|350,00|0,00|0,00|350,00|0,00|N|PUBLICACAO DE ANUNCIOS|27/05/12 PARCELA 2/3|5949|||||
08|38079|C|100095|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||716,670000|350,000000|716,67|350,00|366,670000|0,00|350,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|350,00|0,00|0,00|350,00|0,00|N|PUBLICACAO DE ANUNCIOS|27/05/12 PARCELA 3/3|5949|||||
08|38080|C|46213|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||65,000000|65,000000|65,00|65,00|0,000000|0,00|65,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|65,00|0,00|0,00|65,00|0,00|N|PUBLICACAO DE ANUNCIOS|06, 08, 10/05/12|5949|||||
08|38081|C|46213|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||40,000000|40,000000|40,00|40,00|0,000000|0,00|40,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|40,00|0,00|0,00|40,00|0,00|N|PUBLICACAO DE ANUNCIOS|22, 24, 26/04/12|5949|||||
08|38082|C|1107|1|9999|PUBLICACAO DE ANUNCIOS||99|1,000||21,000000|21,000000|21,00|21,00|0,000000|0,00|21,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|21,00|0,00|0,00|21,00|0,00|N|PUBLICACAO DE ANUNCIOS|06/05/12|5949|||||
