NF|G|5|2006|01|579.0|758975|758975|12/04/2006|031265119000110|1381.19|1492.03| |499.0|34735.0|579031|04/04/2006|08/04/2006|
NF|G|5|2006|01|579.0|759580|759580|17/04/2006|003116909000106|1539.62|1724.95| |499.0|34220.0|989550|16/03/2006|16/03/2006|
NF|G|5|2006|01|579.0|759769|759769|17/04/2006|036181915000279|1639.3|1819.61| |499.0|35247.0|0|10/04/2006|11/04/2006|
NF|G|5|2006|01|579.0|760191|760191|18/04/2006|068665991000165|3749.65|4271.39| |499.0|36022.0|989713|11/04/2006|12/04/2006|
NF|G|5|2006|01|579.0|760400|760400|19/04/2006|035894534000193|3004.27|3334.34| |499.0|36316.0|579051|12/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|760409|760409|19/04/2006|028557437000140|5935.2|6812.46| |499.0|36326.0|579057|13/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|760569|760569|20/04/2006|006354985000130|1213.73|1349.01| |499.0|36093.0|989721|12/04/2006|13/04/2006|
NF|G|5|2006|01|579.0|760594|760594|20/04/2006|005912136000191|958.25|1102.0| |499.0|36317.0|579044|11/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|760651|760651|20/04/2006|005912136000191|700.0|770.0| |499.0|36357.0|579045|11/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|760659|760659|20/04/2006|035894534000193|1064.8|1224.53| |499.0|36361.0|579053|12/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|760950|760950|24/04/2006|068665991000165|3787.7|4262.53| |499.0|36024.0|989714|11/04/2006|12/04/2006|
NF|G|5|2006|01|579.0|761127|761127|24/04/2006|031268931000107|1010.12|1144.3| |499.0|36652.0|579055|13/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|761326|761326|25/04/2006|031268931000107|1585.4|1821.66| |499.0|36819.0|579054|13/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|761327|761327|25/04/2006|031268931000107|706.95|771.74| |499.0|36820.0|579056|13/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|761479|761479|25/04/2006|029872074000108|12145.91|13823.5| |499.0|37198.0|0|18/04/2006|20/04/2006|
NF|G|5|2006|01|579.0|762115|762115|27/04/2006|072508922000115|2998.44|3434.67| |499.0|36484.0|579046|12/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|762116|762116|27/04/2006|072508922000115|671.95|770.77| |499.0|36817.0|579049|12/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|762117|762117|27/04/2006|072508922000115|1092.36|1181.81| |499.0|36818.0|579050|12/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|762129|762129|27/04/2006|035894534000193|3014.0|3309.5| |499.0|36359.0|579052|12/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|762149|762149|27/04/2006|029569811000190|1598.9|1808.26| |499.0|38003.0|0|20/04/2006|25/04/2006|
NF|G|5|2006|01|579.0|762150|762150|27/04/2006|028945806000171|3108.46|3417.35| |499.0|38011.0|0|20/04/2006|25/04/2006|
NF|G|5|2006|01|579.0|762493|762493|28/04/2006|032546798000168|420.0|462.0| |499.0|38099.0|579011|20/04/2006|25/04/2006|
NF|G|5|2006|01|579.0|762547|762547|28/04/2006|031009012000100|605.9|682.86| |499.0|38407.0|579271|25/04/2006|25/04/2006|
NF|G|5|2006|01|579.0|762548|762548|28/04/2006|031009012000100|451.52|490.77| |499.0|38408.0|579272|25/04/2006|25/04/2006|
NF|G|5|2006|01|579.0|762671|762671|28/04/2006|031900186000240|1731.1|1949.11| |499.0|38581.0|579001|18/04/2006|26/04/2006|
NF|G|5|2006|01|579.0|762846|762846|28/04/2006|028945806000171|521.52|567.77| |499.0|38098.0|579015|20/04/2006|25/04/2006|
NF|G|5|2006|01|579.0|763181|763181|28/04/2006|030090278000168|1728.52|1933.01| |499.0|38158.0|0|25/04/2006|26/04/2006|
NF|G|5|2006|01|579.0|763182|763182|28/04/2006|030090278000168|1152.96|1262.63| |499.0|38556.0|0|25/04/2006|26/04/2006|
NF|G|5|2006|01|579.0|763271|763271|02/05/2006|028557437000140|7285.0|8013.5| |499.0|38149.0|579058|13/04/2006|17/04/2006|
NF|G|5|2006|01|579.0|763370|763370|03/05/2006|000091673000102|4395.69|4999.39| |499.0|38123.0|579018|24/04/2006|25/04/2006|
NF|G|5|2006|01|579.0|763495|763495|03/05/2006|073273245000166|904.8|950.04| |499.0|39249.0|0|26/04/2006|28/04/2006|
NF|G|5|2006|01|579.0|763500|763500|03/05/2006|027662485000135|4013.2|4418.96| |499.0|39469.0|579028|26/04/2006|28/04/2006|
NF|G|5|2006|01|579.0|763503|763503|03/05/2006|031304785000110|2172.48|2441.4| |499.0|39474.0|579033|27/04/2006|28/04/2006|
NF|G|5|2006|01|579.0|763873|763873|04/05/2006|031900186000169|1659.05|1904.49| |499.0|37137.0|0|18/04/2006|20/04/2006|
NF|G|5|2006|01|579.0|763906|763906|04/05/2006|031304785000110|479.04|521.04| |499.0|39585.0|579034|28/04/2006|28/04/2006|
NF|G|5|2006|01|579.0|763908|763908|04/05/2006|027662485000135|1840.56|2012.81| |499.0|39565.0|579029|26/04/2006|28/04/2006|
NF|G|5|2006|01|579.0|764347|764347|05/05/2006|028512291000116|5364.55|6090.85| |499.0|34696.0|579041|06/04/2006|08/04/2006|
NF|G|5|2006|01|579.0|764380|764380|08/05/2006|027651710000138|2595.25|2944.58| |499.0|39473.0|579035|28/04/2006|28/04/2006|
