08|64716|NFS|C|69919|29/08/2014|26/08/2014|104|B|130,00|0,00|0,00|65,00|N|
08|64704|NFS|C|3330|29/08/2014|26/08/2014|104|B|148,00|0,00|0,00|148,00|N|
08|64806|NFS|C|106312|29/08/2014|26/08/2014|104|B|720,00|0,00|0,00|720,00|N|
08|64729|NFS|C|54818|29/08/2014|27/08/2014|104|B|102,00|0,00|0,00|51,00|N|
08|64697|NFS|C|54818|29/08/2014|27/08/2014|104|B|51,00|0,00|0,00|51,00|N|
08|64708|NFS|C|106249|29/08/2014|27/08/2014|104|B|158,00|0,00|0,00|92,00|N|
08|64718|NFS|C|85446|29/08/2014|28/08/2014|104|B|79,00|0,00|0,00|79,00|N|
08|64694|NFS|C|83295|29/08/2014|28/08/2014|104|B|300,00|0,00|0,00|150,00|N|
08|64726|NFS|C|9798|29/08/2014|28/08/2014|104|B|51,00|0,00|0,00|51,00|N|
08|64699|NFS|C|995|29/08/2014|29/08/2014|104|B|102,00|0,00|0,00|102,00|N|
08|64696|NFS|C|132|29/08/2014|29/08/2014|104|B|92,00|0,00|0,00|46,00|N|
08|64674|NFS|C|105588|29/08/2014|29/08/2014|104|B|300,00|0,00|0,00|300,00|N|
08|64669|NFS|C|50790|29/08/2014|29/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64671|NFS|C|105232|29/08/2014|29/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64734|NFS|C|105933|29/08/2014|29/08/2014|104|B|82,00|0,00|0,00|82,00|N|
08|65388|NFS|C|574|29/08/2014|29/08/2014|0|C|1703,83|0,00|0,00|1703,83|N|
08|65396|NFS|C|101372|29/08/2014|29/08/2014|0|C|1090,00|0,00|0,00|1090,00|N|
08|65395|NFS|C|90477|29/08/2014|29/08/2014||B|60296,96|0,00|0,00|60296,96|N|
08|64710|NFS|C|43781|29/08/2014|29/08/2014|104|B|67,00|0,00|0,00|67,00|N|
08|64721|NFS|C|90288|29/08/2014|29/08/2014|104|B|102,00|0,00|0,00|102,00|N|
08|64732|NFS|C|82242|29/08/2014|29/08/2014|104|B|102,00|0,00|0,00|102,00|N|
08|64681|NFS|C|105940|29/08/2014|29/08/2014|104|B|1540,00|0,00|0,00|1540,00|N|
08|64700|NFS|C|1090|29/08/2014|29/08/2014|104|B|230,00|0,00|0,00|115,00|N|
08|64705|NFS|C|106195|29/08/2014|29/08/2014|104|B|156,00|0,00|0,00|156,00|N|
08|64736|NFS|C|31084|29/08/2014|29/08/2014|104|B|66,00|0,00|0,00|66,00|N|
08|64677|NFS|C|102443|29/08/2014|29/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64665|NFS|C|3168|29/08/2014|29/08/2014|104|B|1080,00|0,00|0,00|1080,00|N|
08|64702|NFS|C|50969|29/08/2014|29/08/2014|104|B|115,00|0,00|0,00|115,00|N|
08|64682|NFS|C|38859|29/08/2014|29/08/2014|104|B|270,00|0,00|0,00|270,00|N|
08|64693|NFS|C|34870|29/08/2014|29/08/2014|104|B|53,00|0,00|0,00|53,00|N|
08|64703|NFS|C|54530|29/08/2014|29/08/2014|104|B|138,00|0,00|0,00|23,00|N|
08|64680|NFS|C|68580|29/08/2014|29/08/2014|104|B|120,00|0,00|0,00|120,00|N|
08|64692|NFS|C|90508|29/08/2014|29/08/2014|104|B|88,00|0,00|0,00|41,00|N|
08|64695|NFS|C|65493|29/08/2014|29/08/2014|104|B|57,00|0,00|0,00|57,00|N|
08|64713|NFS|C|53109|29/08/2014|29/08/2014|104|B|51,00|0,00|0,00|51,00|N|
08|65187|NFS|C|12199|29/08/2014|29/08/2014|0|C|60,00|0,00|0,00|60,00|N|
08|65394|NFS|C|90477|29/08/2014|29/08/2014||B|11313,00|0,00|0,00|11313,00|N|
08|65380|NFS|C|97634|29/08/2014|30/08/2014|0|C|117,00|0,00|0,00|117,00|N|
08|65374|NFS|C|24315|29/08/2014|30/08/2014|0|C|19,00|0,00|0,00|9,50|N|
08|65378|NFS|C|51603|29/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65357|NFS|C|95030|29/08/2014|30/08/2014|0|C|60,00|0,00|0,00|60,00|N|
08|65359|NFS|C|32536|29/08/2014|30/08/2014|0|C|27,00|0,00|0,00|27,00|N|
08|65360|NFS|C|16415|29/08/2014|30/08/2014|0|C|14,00|0,00|0,00|14,00|N|
08|65361|NFS|C|105776|29/08/2014|30/08/2014|0|C|56,00|0,00|0,00|14,00|N|
08|65373|NFS|C|106075|29/08/2014|30/08/2014|0|C|29,00|0,00|0,00|29,00|N|
08|65334|NFS|C|24315|29/08/2014|30/08/2014|0|C|70,00|0,00|0,00|14,00|N|
08|65371|NFS|C|27549|29/08/2014|30/08/2014|0|C|73,00|0,00|0,00|73,00|N|
08|65369|NFS|C|50626|29/08/2014|30/08/2014|0|C|92,00|0,00|0,00|46,00|N|
08|65375|NFS|C|102915|29/08/2014|30/08/2014|0|C|66,00|0,00|0,00|66,00|N|
08|65377|NFS|C|16415|29/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|65382|NFS|C|105776|29/08/2014|30/08/2014|0|C|75,00|0,00|0,00|23,00|N|
08|65384|NFS|C|96481|29/08/2014|30/08/2014|0|C|110,00|0,00|0,00|22,00|N|
08|65366|NFS|C|105741|29/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65368|NFS|C|105776|29/08/2014|30/08/2014|0|C|70,00|0,00|0,00|14,00|N|
08|65370|NFS|C|106352|29/08/2014|30/08/2014|0|C|66,00|0,00|0,00|66,00|N|
08|65376|NFS|C|93729|29/08/2014|30/08/2014|0|C|76,00|0,00|0,00|41,00|N|
08|65358|NFS|C|105015|29/08/2014|30/08/2014|0|C|23,00|0,00|0,00|23,00|N|
08|65363|NFS|C|24315|29/08/2014|30/08/2014|0|C|28,00|0,00|0,00|14,00|N|
08|65364|NFS|C|96299|29/08/2014|30/08/2014|0|C|28,00|0,00|0,00|28,00|N|
08|65365|NFS|C|80623|29/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65379|NFS|C|106373|29/08/2014|30/08/2014|0|C|57,00|0,00|0,00|57,00|N|
08|65381|NFS|C|30115|29/08/2014|30/08/2014|0|C|51,00|0,00|0,00|51,00|N|
08|65367|NFS|C|24315|29/08/2014|30/08/2014|0|C|28,00|0,00|0,00|14,00|N|
08|65372|NFS|C|24315|29/08/2014|30/08/2014|0|C|28,00|0,00|0,00|14,00|N|
08|64658|NFS|C|20323|30/08/2014|18/08/2014|104|B|202,00|0,00|0,00|202,00|N|
08|64662|NFS|C|102683|30/08/2014|19/08/2014|104|B|300,00|0,00|0,00|300,00|N|
08|64657|NFS|C|80071|30/08/2014|20/08/2014|104|B|60,00|0,00|0,00|60,00|N|
08|64655|NFS|C|1032|30/08/2014|20/08/2014|104|B|250,00|0,00|0,00|250,00|N|
08|64663|NFS|C|104348|30/08/2014|22/08/2014|104|B|60,00|0,00|0,00|60,00|N|
