01|2002|184|F|||||1027||35223.55|55347.26||0||1612.39|||2739.21|2398.47|339.45|2900.84|317.46|01.02.03
02|2002|184|F|||||1027||97554.29|120547.22||0||1273.48|||2543.09|2250.45|276.84|2577.32|476.58|01.02.03
03|2002|184|F|||||1027||102867.76|99783.68||0||996.19|||2262.28|2011.86|239.09|2262.28|742.62|01.02.03
04|2002|184|F|||||1027||106284.59|71678.16||0||688.09|||1820.95|1636.26|105.86|1820.95|801.65|01.02.03
05|2002|184|F|||||1027||108599.32|78061.82||0||739.44|||1943.91|1740.77|177.47|1943.91|740.62|01.02.03
06|2002|184|F|||||1027||110031.4|87130.98||0||811.33|||2000.6|1776.66|162.27|2000.6|1017.9|01.02.03
07|2002|184|F|||||1027||152230|120753.61||0||811.33|||1994.36|1771.36|156.03|1994.36|1540.6|01.02.03
08|2002|184|F|||||1027||113372.92|101765.56||0||924.3|||2088.23|1851.15|136.93|2088.23|964.94|01.02.03
09|2002|184|F|||||1027||81373.46|58226.54||0||739.44|||1951.3|1734.76|184.86|1951.3|881.28|01.02.03
10|2002|184|F|||||1027||83208.68|59439.78||0||729.17|||2036.75|1807.39|162.86|1919.03|457.75|01.02.03
11|2002|184|F|||||1027||79016.33|42895.4||0||554.58|||1720.23|1538.35|138.65|1720.23|91.38|01.02.03
12|2002|184|F|||||1027||54203.93|58862.04||0||1119.43|||2087.09|1850.18|248.76|2395.19|367.05|01.02.03
01|2002|199|F|||||2420||275069.34|322265.41||0||2831.4|||5282.81|4386.81|596.08|5664.48|478|03.02.00
02|2002|199|F|||||2420||761513.1|428562.5||0||1355.2|||3989.14|3484.01|294.61|4069.81|1162.82|03.02.00
03|2002|199|F|||||2420||733159.01|460023.6||0||1524.6|||4310.5|3717|365.9|4310.5|982.15|03.02.00
04|2002|199|F|||||2420||751879.66|544661.16||0||1742.4|||4430.46|3803.97|268.06|4430.46|1006.25|03.02.00
05|2002|199|F|||||2420||789170.12|405140.13||0||1234.2|||3950.41|3455.84|296.21|3950.41|650.9|03.02.00
06|2002|199|F|||||2420||799576.76|454667.09||0||1379.4|||4075.28|3535.88|275.88|4075.28|836.41|03.02.00
07|2002|199|F|||||2420||1106225.72|697563.58||0||1524.6|||4237.79|3653.7|293.19|4237.79|538.13|03.02.00
08|2002|199|F|||||2420||823858.91|522118.72||0||1524.6|||4170.47|3604.9|225.87|4170.47|1507.92|03.02.00
09|2002|199|F|||||2420||705049.79|498589.27||0||1718.2|||4567.75|3892.93|429.55|4566.75|1281.82|03.02.00
10|2002|199|F|||||2420||771825.72|553881.66||0||1742.4|||4497.48|3841.98|335.08|4497.48|1730.19|03.02.00
11|2002|199|F|||||2420||684626.76|579561.56||0||2057|||4991.25|4199.96|514.25|4991.25|954.41|03.02.00
12|2002|199|F|||||2420||469642.94|486937.85||0||2516.8|||4770.09|4018.81|559.29|5496.06|414.13|03.02.00
01|2002|200|F|||||2420||362998.47|226942.65||0||1524.6|||4811.62|4124.1|514.14|4275.74|50|01.01.00
02|2002|200|F|||||2420||514162.98|676802.97||0||3194.4|||4401.59|3862.35|368.26|4482.26|140.75|01.01.00
03|2002|200|F|||||2420||661509.82|439584.38||0||1597.2|||4400.53|3861.58|383.33|4400.53|1357|01.01.00
04|2002|200|F|||||2420||679300.06|321106.99||0||1137.4|||3732.38|3377.17|174.98|3732.38|197.77|01.01.00
