01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000000670,70|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211507    |D|03/01/2005|00000000778848,44|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111201    |C|03/01/2005|00000000778848,44|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111301    |D|03/01/2005|00000000000752,71|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|611107    |C|03/01/2005|00000000000752,71|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |D|03/01/2005|00000000000007,60|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112404    |D|03/01/2005|00000000000001,14|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000000001,14|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|611105    |C|03/01/2005|00000000000007,60|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|12020603  |D|03/01/2005|00000000005401,27|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000005401,27|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030704  |D|03/01/2005|00000000000026,38|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000000026,38|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|12020603  |D|03/01/2005|00000000008036,19|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000008036,19|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111304    |D|03/01/2005|00000000001852,08|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|611107    |C|03/01/2005|00000000001852,08|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|432101    |D|03/01/2005|00000000000012,90|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111207    |C|03/01/2005|00000000000012,90|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|432101    |D|03/01/2005|00000000000152,91|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111207    |C|03/01/2005|00000000000152,91|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|432101    |D|03/01/2005|00000000000192,24|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111201    |C|03/01/2005|00000000000047,60|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000000032,10|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111206    |C|03/01/2005|00000000000112,54|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151101    |D|03/01/2005|00000000000537,92|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151101    |D|03/01/2005|00000000001445,74|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151102    |C|03/01/2005|00000000001983,66|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|231101    |D|03/01/2005|00000000000062,37|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112101    |C|03/01/2005|00000000000062,37|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030702  |D|03/01/2005|00000000007207,59|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030525  |D|03/01/2005|00000000002686,60|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|91030525  |D|03/01/2005|00000000002174,56|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112304    |C|03/01/2005|00000000012068,75|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030702  |D|03/01/2005|00000000000245,20|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112304    |C|03/01/2005|00000000000245,20|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030704  |D|03/01/2005|00000000000582,97|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112304    |C|03/01/2005|00000000000582,97|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111201    |D|03/01/2005|00000000004114,32|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111201    |C|03/01/2005|00000000000150,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111201    |D|03/01/2005|00000000000159,42|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111201    |D|03/01/2005|00000000000540,06|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111201    |D|03/01/2005|00000000000003,16|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |D|03/01/2005|00000000318349,07|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |D|03/01/2005|00000000000639,23|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |D|03/01/2005|00000000000122,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |D|03/01/2005|00000000006235,56|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111207    |D|03/01/2005|00000000118243,90|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112101    |C|03/01/2005|00000000440069,82|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112101    |D|03/01/2005|00000000000150,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112101    |C|03/01/2005|00000000000662,06|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112101    |C|03/01/2005|00000000006067,87|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112101    |D|03/01/2005|00000000000683,18|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112101    |C|03/01/2005|00000000000003,11|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151101    |C|03/01/2005|00000000006067,87|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151101    |C|03/01/2005|00000000004789,46|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151102    |C|03/01/2005|00000000440069,82|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211601    |C|03/01/2005|00000000000798,65|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|231101    |C|03/01/2005|00000000000683,18|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|231101    |D|03/01/2005|00000000000003,11|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|231101    |D|03/01/2005|00000000000662,06|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|251101    |D|03/01/2005|00000000446137,69|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|251101    |D|03/01/2005|00000000004789,46|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|431101    |C|03/01/2005|00000000000669,25|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|431101    |C|03/01/2005|00000000000003,16|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|431101    |C|03/01/2005|00000000000662,06|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|431104    |C|03/01/2005|00000000000135,91|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151203    |D|03/01/2005|00000000000332,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151203    |D|03/01/2005|00000000000130,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151203    |D|03/01/2005|00000000000038,96|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151203    |D|03/01/2005|00000000000103,80|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151203    |D|03/01/2005|00000000000174,18|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151203    |D|03/01/2005|00000000000245,05|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151203    |D|03/01/2005|00000000000138,56|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|151203    |D|03/01/2005|00000000000259,20|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|251203    |C|03/01/2005|00000000001421,75|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211101    |D|03/01/2005|00000000118147,97|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111206    |C|03/01/2005|00000000118147,97|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211101    |D|03/01/2005|00000000483833,93|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000483833,93|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211105    |D|03/01/2005|00000000000140,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211101    |C|03/01/2005|00000000000140,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211102    |D|03/01/2005|00000000024210,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000024210,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211102    |D|03/01/2005|00000000000057,87|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13200523  |C|03/01/2005|00000000000057,87|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211106    |D|03/01/2005|00000000010365,27|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111206    |C|03/01/2005|00000000010365,27|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|134101    |D|03/01/2005|00000000003494,74|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|12020622  |D|03/01/2005|00000000014893,22|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030627  |D|03/01/2005|00000000006415,30|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030703  |D|03/01/2005|00000000000774,74|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|412707    |D|03/01/2005|00000000032166,00|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030714  |D|03/01/2005|00000000015799,93|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211106    |C|03/01/2005|00000000073543,93|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211106    |D|03/01/2005|00000000002549,58|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211705    |C|03/01/2005|00000000002549,58|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211105    |D|03/01/2005|00000000001897,20|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211106    |C|03/01/2005|00000000001897,20|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|13030620  |D|03/01/2005|00000000002609,72|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211107    |C|03/01/2005|00000000002609,72|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211107    |D|03/01/2005|00000000000702,36|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000000702,36|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211107    |D|03/01/2005|00000000000185,77|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000000185,77|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211107    |D|03/01/2005|00000000000372,04|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111202    |C|03/01/2005|00000000000372,04|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|12020626  |D|03/01/2005|00000000000008,35|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211107    |C|03/01/2005|00000000000008,35|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|211107    |D|03/01/2005|00000000000032,59|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|432106    |D|03/01/2005|00000000000000,33|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|111102    |C|03/01/2005|00000000000032,92|0,0|216||N|0|0|0|0|
01|001|FAM|03/01/2005|112101    |D|03/01/2005|00000000009013,03|0,0|216||N|0|0|0|0|
